,uid,time,tasks
21574,netmark-experiment-size-100,66.729,100
21575,netmark-experiment-size-100,58.037,100
21576,netmark-experiment-size-100,53.558,100
21577,netmark-experiment-size-100,55.466,100
21578,netmark-experiment-size-100,65.09,100
21579,netmark-experiment-size-100,57.218,100
21580,netmark-experiment-size-100,45.656,100
21581,netmark-experiment-size-100,55.924,100
21582,netmark-experiment-size-100,61.735,100
21583,netmark-experiment-size-100,67.034,100
21584,netmark-experiment-size-100,55.857,100
21585,netmark-experiment-size-100,56.243,100
21586,netmark-experiment-size-100,53.417,100
21587,netmark-experiment-size-100,61.644,100
21588,netmark-experiment-size-100,62.422,100
21589,netmark-experiment-size-100,53.993,100
21590,netmark-experiment-size-100,52.845,100
21591,netmark-experiment-size-100,57.387,100
21592,netmark-experiment-size-100,58.434,100
21593,netmark-experiment-size-100,54.963,100
21594,netmark-experiment-size-100,51.227,100
21595,netmark-experiment-size-100,51.348,100
21596,netmark-experiment-size-100,57.693,100
21597,netmark-experiment-size-100,56.473,100
21598,netmark-experiment-size-100,61.731,100
21599,netmark-experiment-size-100,62.309,100
21600,netmark-experiment-size-100,47.229,100
21601,netmark-experiment-size-100,71.204,100
21602,netmark-experiment-size-100,70.435,100
21603,netmark-experiment-size-100,48.388,100
21604,netmark-experiment-size-100,49.539,100
21605,netmark-experiment-size-100,58.56,100
21606,netmark-experiment-size-100,54.182,100
21607,netmark-experiment-size-100,58.829,100
21608,netmark-experiment-size-100,60.399,100
21609,netmark-experiment-size-100,58.814,100
21610,netmark-experiment-size-100,66.821,100
21611,netmark-experiment-size-100,62.004,100
21612,netmark-experiment-size-100,65.441,100
21613,netmark-experiment-size-100,66.419,100
21614,netmark-experiment-size-100,52.216,100
21615,netmark-experiment-size-100,60.532,100
21616,netmark-experiment-size-100,57.792,100
21617,netmark-experiment-size-100,54.983,100
21618,netmark-experiment-size-100,61.959,100
21619,netmark-experiment-size-100,54.695,100
21620,netmark-experiment-size-100,53.662,100
21621,netmark-experiment-size-100,61.191,100
21622,netmark-experiment-size-100,68.183,100
21623,netmark-experiment-size-100,54.863,100
21624,netmark-experiment-size-100,48.623,100
21625,netmark-experiment-size-100,54.583,100
21626,netmark-experiment-size-100,67.23,100
21627,netmark-experiment-size-100,54.42,100
21628,netmark-experiment-size-100,61.78,100
21629,netmark-experiment-size-100,51.035,100
21630,netmark-experiment-size-100,54.103,100
21631,netmark-experiment-size-100,64.228,100
21632,netmark-experiment-size-100,61.033,100
21633,netmark-experiment-size-100,54.473,100
21634,netmark-experiment-size-100,57.139,100
21635,netmark-experiment-size-100,66.195,100
21636,netmark-experiment-size-100,64.46,100
21637,netmark-experiment-size-100,54.139,100
21638,netmark-experiment-size-100,62.413,100
21639,netmark-experiment-size-100,63.44,100
21640,netmark-experiment-size-100,58.458,100
21641,netmark-experiment-size-100,49.181,100
21642,netmark-experiment-size-100,57.156,100
21643,netmark-experiment-size-100,48.3,100
21644,netmark-experiment-size-100,72.232,100
21645,netmark-experiment-size-100,59.225,100
21646,netmark-experiment-size-100,54.519,100
21647,netmark-experiment-size-100,52.97,100
21648,netmark-experiment-size-100,60.816,100
21649,netmark-experiment-size-100,61.144,100
21650,netmark-experiment-size-100,64.825,100
21651,netmark-experiment-size-100,58.225,100
21652,netmark-experiment-size-100,58.072,100
21653,netmark-experiment-size-100,57.552,100
21654,netmark-experiment-size-100,55.094,100
21655,netmark-experiment-size-100,53.946,100
21656,netmark-experiment-size-100,57.682,100
21657,netmark-experiment-size-100,71.066,100
21658,netmark-experiment-size-100,56.521,100
21659,netmark-experiment-size-100,55.782,100
21660,netmark-experiment-size-100,61.9,100
21661,netmark-experiment-size-100,50.171,100
21662,netmark-experiment-size-100,59.577,100
21663,netmark-experiment-size-100,52.201,100
21664,netmark-experiment-size-100,54.022,100
21665,netmark-experiment-size-100,58.175,100
21666,netmark-experiment-size-100,53.508,100
21667,netmark-experiment-size-100,56.218,100
21668,netmark-experiment-size-100,56.916,100
21669,netmark-experiment-size-100,57.397,100
21670,netmark-experiment-size-100,60.88,100
21671,netmark-experiment-size-100,50.538,100
21672,netmark-experiment-size-100,53.546,100
21673,netmark-experiment-size-100,64.255,100
21674,netmark-experiment-size-100,58.252,100
21675,netmark-experiment-size-100,59.02,100
21676,netmark-experiment-size-100,62.228,100
21677,netmark-experiment-size-100,67.472,100
21678,netmark-experiment-size-100,50.125,100
21679,netmark-experiment-size-100,60.639,100
21680,netmark-experiment-size-100,54.109,100
21681,netmark-experiment-size-100,53.68,100
21682,netmark-experiment-size-100,61.577,100
21683,netmark-experiment-size-100,56.932,100
21684,netmark-experiment-size-100,46.205,100
21685,netmark-experiment-size-100,52.494,100
21686,netmark-experiment-size-100,47.609,100
21687,netmark-experiment-size-100,60.959,100
21688,netmark-experiment-size-100,55.037,100
21689,netmark-experiment-size-100,54.869,100
21690,netmark-experiment-size-100,59.481,100
21691,netmark-experiment-size-100,57.77,100
21692,netmark-experiment-size-100,60.729,100
21693,netmark-experiment-size-100,50.896,100
21694,netmark-experiment-size-100,55.617,100
21695,netmark-experiment-size-100,61.67,100
21696,netmark-experiment-size-100,62.282,100
21697,netmark-experiment-size-100,46.214,100
21698,netmark-experiment-size-100,60.614,100
21699,netmark-experiment-size-100,52.99,100
21700,netmark-experiment-size-100,63.024,100
21701,netmark-experiment-size-100,56.528,100
21702,netmark-experiment-size-100,59.042,100
21703,netmark-experiment-size-100,63.562,100
21704,netmark-experiment-size-100,49.369,100
21705,netmark-experiment-size-100,52.33,100
21706,netmark-experiment-size-100,53.12,100
21707,netmark-experiment-size-100,57.137,100
21708,netmark-experiment-size-100,60.192,100
21709,netmark-experiment-size-100,70.153,100
21710,netmark-experiment-size-100,56.979,100
21711,netmark-experiment-size-100,61.284,100
21712,netmark-experiment-size-100,64.563,100
21713,netmark-experiment-size-100,54.089,100
21714,netmark-experiment-size-100,57.341,100
21715,netmark-experiment-size-100,58.759,100
21716,netmark-experiment-size-100,61.126,100
21717,netmark-experiment-size-100,55.933,100
21718,netmark-experiment-size-100,64.894,100
21719,netmark-experiment-size-100,66.681,100
21720,netmark-experiment-size-100,66.04,100
21721,netmark-experiment-size-100,52.462,100
21722,netmark-experiment-size-100,55.274,100
21723,netmark-experiment-size-100,53.514,100
21724,netmark-experiment-size-100,59.898,100
21725,netmark-experiment-size-100,65.858,100
21726,netmark-experiment-size-100,59.509,100
21727,netmark-experiment-size-100,64.254,100
21728,netmark-experiment-size-100,63.526,100
21729,netmark-experiment-size-100,46.367,100
21730,netmark-experiment-size-100,65.105,100
21731,netmark-experiment-size-100,59.168,100
21732,netmark-experiment-size-100,48.197,100
21733,netmark-experiment-size-100,60.531,100
21734,netmark-experiment-size-100,54.98,100
21735,netmark-experiment-size-100,47.823,100
21736,netmark-experiment-size-100,54.542,100
21737,netmark-experiment-size-100,62.518,100
21738,netmark-experiment-size-100,53.484,100
21739,netmark-experiment-size-100,66.51,100
21740,netmark-experiment-size-100,49.495,100
21741,netmark-experiment-size-100,59.055,100
21742,netmark-experiment-size-100,51.661,100
21743,netmark-experiment-size-100,75.034,100
21744,netmark-experiment-size-100,62.442,100
21745,netmark-experiment-size-100,54.905,100
21746,netmark-experiment-size-100,60.264,100
21747,netmark-experiment-size-100,57.482,100
21748,netmark-experiment-size-100,69.032,100
21749,netmark-experiment-size-100,64.702,100
21750,netmark-experiment-size-100,62.484,100
21751,netmark-experiment-size-100,57.955,100
21752,netmark-experiment-size-100,53.793,100
21753,netmark-experiment-size-100,54.54,100
21754,netmark-experiment-size-100,52.113,100
21755,netmark-experiment-size-100,64.092,100
21756,netmark-experiment-size-100,67.18,100
21757,netmark-experiment-size-100,58.655,100
21758,netmark-experiment-size-100,49.049,100
21759,netmark-experiment-size-100,70.724,100
21760,netmark-experiment-size-100,46.475,100
21761,netmark-experiment-size-100,59.144,100
21762,netmark-experiment-size-100,74.834,100
21763,netmark-experiment-size-100,55.621,100
21764,netmark-experiment-size-100,61.444,100
21765,netmark-experiment-size-100,52.624,100
21766,netmark-experiment-size-100,51.618,100
21767,netmark-experiment-size-100,67.393,100
21768,netmark-experiment-size-100,57.973,100
21769,netmark-experiment-size-100,59.59,100
21770,netmark-experiment-size-100,53.742,100
21771,netmark-experiment-size-100,47.176,100
21772,netmark-experiment-size-100,65.308,100
21773,netmark-experiment-size-100,58.972,100
21774,netmark-experiment-size-100,53.521,100
21775,netmark-experiment-size-100,61.246,100
21776,netmark-experiment-size-100,66.363,100
21777,netmark-experiment-size-100,56.465,100
21778,netmark-experiment-size-100,61.986,100
21779,netmark-experiment-size-100,62.237,100
21780,netmark-experiment-size-100,58.246,100
21781,netmark-experiment-size-100,60.841,100
21782,netmark-experiment-size-100,56.766,100
21783,netmark-experiment-size-100,54.18,100
21784,netmark-experiment-size-100,52.673,100
21785,netmark-experiment-size-100,57.366,100
21786,netmark-experiment-size-100,53.621,100
21787,netmark-experiment-size-100,63.71,100
21788,netmark-experiment-size-100,48.018,100
21789,netmark-experiment-size-100,61.816,100
21790,netmark-experiment-size-100,57.097,100
21791,netmark-experiment-size-100,56.272,100
21792,netmark-experiment-size-100,59.678,100
21793,netmark-experiment-size-100,58.769,100
21794,netmark-experiment-size-100,60.24,100
21795,netmark-experiment-size-100,62.072,100
21796,netmark-experiment-size-100,55.861,100
21797,netmark-experiment-size-100,56.085,100
21798,netmark-experiment-size-100,56.443,100
21799,netmark-experiment-size-100,60.868,100
21800,netmark-experiment-size-100,59.758,100
21801,netmark-experiment-size-100,58.209,100
21802,netmark-experiment-size-100,53.05,100
21803,netmark-experiment-size-100,60.998,100
21804,netmark-experiment-size-100,54.811,100
21805,netmark-experiment-size-100,62.854,100
21806,netmark-experiment-size-100,49.597,100
21807,netmark-experiment-size-100,68.226,100
21808,netmark-experiment-size-100,68.869,100
21809,netmark-experiment-size-100,61.293,100
21810,netmark-experiment-size-100,67.001,100
21811,netmark-experiment-size-100,53.722,100
21812,netmark-experiment-size-100,57.912,100
21813,netmark-experiment-size-100,58.779,100
21814,netmark-experiment-size-100,56.02,100
21815,netmark-experiment-size-100,56.725,100
21816,netmark-experiment-size-100,55.288,100
21817,netmark-experiment-size-100,55.887,100
21818,netmark-experiment-size-100,57.756,100
21819,netmark-experiment-size-100,62.107,100
21820,netmark-experiment-size-100,59.612,100
21821,netmark-experiment-size-100,62.769,100
21822,netmark-experiment-size-100,48.065,100
21823,netmark-experiment-size-100,53.76,100
21824,netmark-experiment-size-100,53.273,100
21825,netmark-experiment-size-100,53.392,100
21826,netmark-experiment-size-100,60.079,100
21827,netmark-experiment-size-100,61.277,100
21828,netmark-experiment-size-100,55.346,100
21829,netmark-experiment-size-100,51.131,100
21830,netmark-experiment-size-100,68.589,100
21831,netmark-experiment-size-100,51.555,100
21832,netmark-experiment-size-100,57.12,100
21833,netmark-experiment-size-100,59.9,100
21834,netmark-experiment-size-100,62.282,100
21835,netmark-experiment-size-100,57.006,100
21836,netmark-experiment-size-100,61.856,100
21837,netmark-experiment-size-100,67.363,100
21838,netmark-experiment-size-100,67.79,100
21839,netmark-experiment-size-100,62.509,100
21840,netmark-experiment-size-100,48.499,100
21841,netmark-experiment-size-100,57.166,100
21842,netmark-experiment-size-100,70.537,100
21843,netmark-experiment-size-100,61.509,100
21844,netmark-experiment-size-100,55.633,100
21845,netmark-experiment-size-100,53.726,100
21846,netmark-experiment-size-100,68.501,100
21847,netmark-experiment-size-100,59.74,100
21848,netmark-experiment-size-100,66.039,100
21849,netmark-experiment-size-100,59.965,100
21850,netmark-experiment-size-100,61.73,100
21851,netmark-experiment-size-100,52.792,100
21852,netmark-experiment-size-100,54.811,100
21853,netmark-experiment-size-100,54.777,100
21854,netmark-experiment-size-100,58.894,100
21855,netmark-experiment-size-100,57.626,100
21856,netmark-experiment-size-100,70.91,100
21857,netmark-experiment-size-100,59.331,100
21858,netmark-experiment-size-100,50.587,100
21859,netmark-experiment-size-100,56.419,100
21860,netmark-experiment-size-100,65.564,100
21861,netmark-experiment-size-100,68.382,100
21862,netmark-experiment-size-100,49.352,100
21863,netmark-experiment-size-100,63.772,100
21864,netmark-experiment-size-100,63.741,100
21865,netmark-experiment-size-100,54.459,100
21866,netmark-experiment-size-100,59.221,100
21867,netmark-experiment-size-100,54.676,100
21868,netmark-experiment-size-100,61.955,100
21869,netmark-experiment-size-100,61.016,100
21870,netmark-experiment-size-100,56.596,100
21871,netmark-experiment-size-100,54.417,100
21872,netmark-experiment-size-100,61.702,100
21873,netmark-experiment-size-100,59.494,100
21874,netmark-experiment-size-100,57.677,100
21875,netmark-experiment-size-100,68.703,100
21876,netmark-experiment-size-100,55.579,100
21877,netmark-experiment-size-100,56.479,100
21878,netmark-experiment-size-100,51.05,100
21879,netmark-experiment-size-100,67.709,100
21880,netmark-experiment-size-100,59.146,100
21881,netmark-experiment-size-100,50.904,100
21882,netmark-experiment-size-100,62.441,100
21883,netmark-experiment-size-100,57.092,100
21884,netmark-experiment-size-100,63.559,100
21885,netmark-experiment-size-100,58.846,100
21886,netmark-experiment-size-100,60.895,100
21887,netmark-experiment-size-100,58.561,100
21888,netmark-experiment-size-100,58.841,100
21889,netmark-experiment-size-100,65.786,100
21890,netmark-experiment-size-100,58.225,100
21891,netmark-experiment-size-100,56.2,100
21892,netmark-experiment-size-100,63.746,100
21893,netmark-experiment-size-100,65.063,100
21894,netmark-experiment-size-100,65.674,100
21895,netmark-experiment-size-100,49.013,100
21896,netmark-experiment-size-100,57.47,100
21897,netmark-experiment-size-100,62.786,100
21898,netmark-experiment-size-100,59.786,100
21899,netmark-experiment-size-100,53.878,100
21900,netmark-experiment-size-100,63.788,100
21901,netmark-experiment-size-100,66.824,100
21902,netmark-experiment-size-100,55.499,100
21903,netmark-experiment-size-100,58.434,100
21904,netmark-experiment-size-100,67.293,100
21905,netmark-experiment-size-100,62.438,100
21906,netmark-experiment-size-100,67.674,100
21907,netmark-experiment-size-100,73.031,100
21908,netmark-experiment-size-100,55.822,100
21909,netmark-experiment-size-100,54.418,100
21910,netmark-experiment-size-100,65.333,100
