,minicluster_size,mpitype,runtime,analysis,ranks
kubernetes-8/mpich/size_4_ring_mpifh/mpis-4-ring_mpifh-4,4,mpich,0.20899176597595215,ring_mpifh,224
kubernetes-8/mpich/size_4_ring_mpifh/mpis-4-ring_mpifh-12,4,mpich,0.20128655433654785,ring_mpifh,224
kubernetes-8/mpich/size_4_ring_mpifh/mpis-4-ring_mpifh-7,4,mpich,0.1970503330230713,ring_mpifh,224
kubernetes-8/mpich/size_4_ring_mpifh/mpis-4-ring_mpifh-5,4,mpich,0.20249700546264648,ring_mpifh,224
kubernetes-8/mpich/size_4_ring_mpifh/mpis-4-ring_mpifh-10,4,mpich,0.19513320922851562,ring_mpifh,224
kubernetes-8/mpich/size_4_ring_mpifh/mpis-4-ring_mpifh-6,4,mpich,0.19443082809448242,ring_mpifh,224
kubernetes-8/mpich/size_4_ring_mpifh/mpis-4-ring_mpifh-2,4,mpich,0.18742680549621582,ring_mpifh,224
kubernetes-8/mpich/size_4_ring_mpifh/mpis-4-ring_mpifh-11,4,mpich,0.18970036506652832,ring_mpifh,224
kubernetes-8/mpich/size_4_ring_mpifh/mpis-4-ring_mpifh-9,4,mpich,0.2089376449584961,ring_mpifh,224
kubernetes-8/mpich/size_4_ring_mpifh/mpis-4-ring_mpifh-17,4,mpich,0.20706844329833984,ring_mpifh,224
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-17,8,mpich,0.5445206165313721,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-12,8,mpich,0.5070817470550537,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-3,8,mpich,0.527397871017456,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-5,8,mpich,0.5298440456390381,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-10,8,mpich,0.4927332401275635,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-16,8,mpich,0.5703623294830322,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-0,8,mpich,0.47915196418762207,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-7,8,mpich,0.5252876281738281,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-9,8,mpich,0.5132853984832764,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-14,8,mpich,0.5394847393035889,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-4,8,mpich,0.5483448505401611,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-13,8,mpich,0.5516331195831299,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-11,8,mpich,0.5627720355987549,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-19,8,mpich,0.5658435821533203,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-6,8,mpich,0.522402286529541,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-8,8,mpich,0.5241975784301758,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-15,8,mpich,0.5686447620391846,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-1,8,mpich,0.4949004650115967,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-2,8,mpich,0.5240857601165771,hello_usempi-noaff,448
kubernetes-8/mpich/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-18,8,mpich,0.5190203189849854,hello_usempi-noaff,448
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-7,4,mpich,0.23401999473571777,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-14,4,mpich,0.2292158603668213,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-5,4,mpich,0.24760866165161133,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-15,4,mpich,0.24334335327148438,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-12,4,mpich,0.2322831153869629,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-11,4,mpich,0.20923900604248047,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-16,4,mpich,0.24186038970947266,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-9,4,mpich,0.24849700927734375,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-18,4,mpich,0.24115586280822754,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-3,4,mpich,0.23747920989990234,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-10,4,mpich,0.22860479354858398,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-8,4,mpich,0.24987053871154785,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-13,4,mpich,0.23504090309143066,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-1,4,mpich,0.23323869705200195,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-2,4,mpich,0.2608189582824707,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-0,4,mpich,0.25327062606811523,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-6,4,mpich,0.21584391593933105,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-4,4,mpich,0.23414111137390137,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-19,4,mpich,0.2289261817932129,hello_c,224
kubernetes-8/mpich/size_4_hello_c/mpis-4-hello_c-17,4,mpich,0.24402952194213867,hello_c,224
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-1,3,mpich,0.41082215309143066,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-19,3,mpich,0.4603257179260254,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-14,3,mpich,0.4311258792877197,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-5,3,mpich,0.47994256019592285,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-9,3,mpich,0.3847520351409912,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-4,3,mpich,0.4701056480407715,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-13,3,mpich,0.4295012950897217,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-7,3,mpich,0.4302361011505127,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-2,3,mpich,0.36835289001464844,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-11,3,mpich,0.4324147701263428,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-3,3,mpich,0.4963362216949463,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-0,3,mpich,0.4281280040740967,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-17,3,mpich,0.45670604705810547,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-15,3,mpich,0.4256014823913574,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-10,3,mpich,0.41405510902404785,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-16,3,mpich,0.4437069892883301,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-8,3,mpich,0.4294412136077881,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-12,3,mpich,0.4357173442840576,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-18,3,mpich,0.39992213249206543,hello_usempi-noaff,168
kubernetes-8/mpich/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-6,3,mpich,0.37689971923828125,hello_usempi-noaff,168
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-4,1,mpich,0.16983437538146973,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-18,1,mpich,0.17384743690490723,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-8,1,mpich,0.16504907608032227,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-13,1,mpich,0.16451072692871094,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-19,1,mpich,0.17579340934753418,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-10,1,mpich,0.16624188423156738,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-7,1,mpich,0.17520523071289062,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-2,1,mpich,0.17064952850341797,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-12,1,mpich,0.17692899703979492,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-5,1,mpich,0.17438793182373047,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-16,1,mpich,0.16719436645507812,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-15,1,mpich,0.18265295028686523,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-11,1,mpich,0.17003393173217773,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-9,1,mpich,0.1710367202758789,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-0,1,mpich,0.16806840896606445,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-17,1,mpich,0.1703028678894043,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-14,1,mpich,0.16705536842346191,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-3,1,mpich,0.16848063468933105,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-6,1,mpich,0.18957185745239258,connectivity_c,56
kubernetes-8/mpich/size_1_connectivity_c/mpis-1-connectivity_c-1,1,mpich,0.17249441146850586,connectivity_c,56
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-7,4,mpich,0.2126615047454834,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-6,4,mpich,0.2243356704711914,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-1,4,mpich,0.23589611053466797,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-4,4,mpich,0.23518848419189453,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-3,4,mpich,0.22129130363464355,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-14,4,mpich,0.21388530731201172,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-18,4,mpich,0.22736549377441406,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-12,4,mpich,0.24097228050231934,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-8,4,mpich,0.24852871894836426,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-2,4,mpich,0.23177433013916016,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-13,4,mpich,0.23159122467041016,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-0,4,mpich,0.21186327934265137,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-15,4,mpich,0.25122904777526855,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-19,4,mpich,0.24407315254211426,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-9,4,mpich,0.21172761917114258,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-10,4,mpich,0.23026227951049805,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-5,4,mpich,0.2301497459411621,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-16,4,mpich,0.22541236877441406,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-17,4,mpich,0.23089933395385742,hello_cxx,224
kubernetes-8/mpich/size_4_hello_cxx/mpis-4-hello_cxx-11,4,mpich,0.23739862442016602,hello_cxx,224
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-3,1,mpich,0.4014859199523926,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-14,1,mpich,0.4273951053619385,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-18,1,mpich,0.41628313064575195,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-0,1,mpich,0.3972795009613037,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-17,1,mpich,0.3696136474609375,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-9,1,mpich,0.4788837432861328,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-10,1,mpich,0.38031935691833496,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-6,1,mpich,0.386277437210083,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-12,1,mpich,0.387951135635376,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-4,1,mpich,0.42353320121765137,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-13,1,mpich,0.3819422721862793,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-5,1,mpich,0.4059586524963379,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-7,1,mpich,0.3458588123321533,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-19,1,mpich,0.3036954402923584,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-1,1,mpich,0.34694862365722656,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-8,1,mpich,0.3905324935913086,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-11,1,mpich,0.41545605659484863,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-2,1,mpich,0.30071043968200684,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-16,1,mpich,0.5056922435760498,connectivity_c-noaff,56
kubernetes-8/mpich/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-15,1,mpich,0.534639835357666,connectivity_c-noaff,56
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-2,6,mpich,0.4021131992340088,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-5,6,mpich,0.430556058883667,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-8,6,mpich,0.44582605361938477,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-7,6,mpich,0.4271697998046875,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-15,6,mpich,0.46360182762145996,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-9,6,mpich,0.46373629570007324,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-4,6,mpich,0.4785943031311035,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-17,6,mpich,0.45190978050231934,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-0,6,mpich,0.466902494430542,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-10,6,mpich,0.45360636711120605,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-16,6,mpich,0.4682281017303467,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-18,6,mpich,0.489487886428833,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-13,6,mpich,0.43834686279296875,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-14,6,mpich,0.45222973823547363,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-12,6,mpich,0.4561786651611328,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-6,6,mpich,0.4326000213623047,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-19,6,mpich,0.492079496383667,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-11,6,mpich,0.45191311836242676,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-1,6,mpich,0.426253080368042,hello_cxx-noaff,336
kubernetes-8/mpich/size_6_hello_cxx-noaff/mpis-6-hello_cxx-noaff-3,6,mpich,0.4334077835083008,hello_cxx-noaff,336
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-6,7,mpich,0.22893714904785156,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-5,7,mpich,0.2350170612335205,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-7,7,mpich,0.23225140571594238,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-19,7,mpich,0.20229840278625488,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-11,7,mpich,0.21596431732177734,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-3,7,mpich,0.2029438018798828,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-13,7,mpich,0.21723103523254395,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-18,7,mpich,0.22615265846252441,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-14,7,mpich,0.21152424812316895,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-8,7,mpich,0.2163105010986328,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-12,7,mpich,0.21568512916564941,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-15,7,mpich,0.21032500267028809,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-4,7,mpich,0.21389150619506836,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-17,7,mpich,0.2623262405395508,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-16,7,mpich,0.21693706512451172,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-0,7,mpich,0.21692705154418945,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-9,7,mpich,0.219954252243042,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-10,7,mpich,0.21276545524597168,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-1,7,mpich,0.23144102096557617,ring_c,392
kubernetes-8/mpich/size_7_ring_c/mpis-7-ring_c-2,7,mpich,0.2063007354736328,ring_c,392
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-12,2,mpich,0.3882918357849121,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-3,2,mpich,0.37375378608703613,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-15,2,mpich,0.38349413871765137,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-14,2,mpich,0.44086647033691406,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-5,2,mpich,0.38774585723876953,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-13,2,mpich,0.3723132610321045,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-19,2,mpich,0.3839600086212158,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-16,2,mpich,0.40219831466674805,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-11,2,mpich,0.3595714569091797,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-8,2,mpich,0.3704099655151367,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-2,2,mpich,0.38376426696777344,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-18,2,mpich,0.33084630966186523,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-7,2,mpich,0.4064199924468994,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-9,2,mpich,0.4359769821166992,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-0,2,mpich,0.3503568172454834,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-17,2,mpich,0.4139230251312256,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-1,2,mpich,0.3912489414215088,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-6,2,mpich,0.40613532066345215,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-10,2,mpich,0.36200451850891113,hello_c-noaff,112
kubernetes-8/mpich/size_2_hello_c-noaff/mpis-2-hello_c-noaff-4,2,mpich,0.4160139560699463,hello_c-noaff,112
kubernetes-8/mpich/size_7_ring_mpifh-noaff/mpis-7-ring_mpifh-noaff-17,7,mpich,0.7195639610290527,ring_mpifh-noaff,392
kubernetes-8/mpich/size_7_ring_mpifh-noaff/mpis-7-ring_mpifh-noaff-19,7,mpich,0.5779857635498047,ring_mpifh-noaff,392
kubernetes-8/mpich/size_7_ring_mpifh-noaff/mpis-7-ring_mpifh-noaff-18,7,mpich,0.6161184310913086,ring_mpifh-noaff,392
kubernetes-8/mpich/size_7_ring_mpifh-noaff/mpis-7-ring_mpifh-noaff-3,7,mpich,0.7606117725372314,ring_mpifh-noaff,392
kubernetes-8/mpich/size_7_ring_mpifh-noaff/mpis-7-ring_mpifh-noaff-13,7,mpich,0.5365877151489258,ring_mpifh-noaff,392
kubernetes-8/mpich/size_7_ring_mpifh-noaff/mpis-7-ring_mpifh-noaff-11,7,mpich,0.7545690536499023,ring_mpifh-noaff,392
kubernetes-8/mpich/size_7_ring_mpifh-noaff/mpis-7-ring_mpifh-noaff-0,7,mpich,0.6162362098693848,ring_mpifh-noaff,392
kubernetes-8/mpich/size_7_ring_mpifh-noaff/mpis-7-ring_mpifh-noaff-5,7,mpich,0.6288325786590576,ring_mpifh-noaff,392
kubernetes-8/mpich/size_7_ring_mpifh-noaff/mpis-7-ring_mpifh-noaff-10,7,mpich,0.6853959560394287,ring_mpifh-noaff,392
kubernetes-8/mpich/size_7_ring_mpifh-noaff/mpis-7-ring_mpifh-noaff-4,7,mpich,0.5700945854187012,ring_mpifh-noaff,392
kubernetes-8/mpich/size_7_ring_mpifh-noaff/mpis-7-ring_mpifh-noaff-12,7,mpich,0.9276206493377686,ring_mpifh-noaff,392
kubernetes-8/mpich/size_7_ring_mpifh-noaff/mpis-7-ring_mpifh-noaff-6,7,mpich,0.5288176536560059,ring_mpifh-noaff,392
kubernetes-8/mpich/size_7_ring_mpifh-noaff/mpis-7-ring_mpifh-noaff-1,7,mpich,0.5035092830657959,ring_mpifh-noaff,392
kubernetes-8/mpich/size_7_ring_mpifh-noaff/mpis-7-ring_mpifh-noaff-7,7,mpich,0.6253256797790527,ring_mpifh-noaff,392
kubernetes-8/mpich/size_7_ring_mpifh-noaff/mpis-7-ring_mpifh-noaff-8,7,mpich,0.7374296188354492,ring_mpifh-noaff,392
kubernetes-8/mpich/size_7_ring_mpifh-noaff/mpis-7-ring_mpifh-noaff-2,7,mpich,0.6670069694519043,ring_mpifh-noaff,392
